question_by_qid,q_str,q_str_open_ended,x_name,x_value,y_name,y_value,answer,comparison,max_comparisons,prop_id,suffix,uuid,topic
7e41817d171921f522551c80a861688fbb53dfc22b2c64b3ce3a5bff68d26a37,"about books:

Does Veronica Rossi's Under the Never Sky have more pages than Owen King's Sleeping Beauties?",Which work has more pages: Veronica Rossi's Under the Never Sky or Owen King's Sleeping Beauties?,Veronica Rossi's Under the Never Sky,374.0,Owen King's Sleeping Beauties,702.0,NO,gt,1,wm-book-length,non-ambiguous-hard-2,27a6f783,wm book length
8102816dddb673a8ff19d77bb37f680649141bdcf479bd1e30eb30204cddb220,"about books:

Does Iain Reid's Foe have more pages than Bret Easton Ellis's Lunar Park?",Which work has more pages: Iain Reid's Foe or Bret Easton Ellis's Lunar Park?,Iain Reid's Foe,224.0,Bret Easton Ellis's Lunar Park,320.0,NO,gt,1,wm-book-length,non-ambiguous-hard-2,27a6f783,wm book length
829cc48f3b3c3a21b6cbd7c6cb9738af7d8e59b8422d607a8cbc53279e3e1e94,"about books:

Does Louis-Ferdinand Céline's Castle to Castle have more pages than The Baroness Rendell of Babergh's The Blood Doctor?",Which work has more pages: Louis-Ferdinand Céline's Castle to Castle or The Baroness Rendell of Babergh's The Blood Doctor?,Louis-Ferdinand Céline's Castle to Castle,315.0,The Baroness Rendell of Babergh's The Blood Doctor,400.0,NO,gt,1,wm-book-length,non-ambiguous-hard-2,27a6f783,wm book length
862764d9a84008566c24aea64d1cb70e2eafdca1973a27d630b948ea870aae4b,"about books:

Does Bruce Springsteen's Outlaw Pete have more pages than Martin Cruz Smith's The Girl from Venice?",Which work has more pages: Bruce Springsteen's Outlaw Pete or Martin Cruz Smith's The Girl from Venice?,Bruce Springsteen's Outlaw Pete,56.0,Martin Cruz Smith's The Girl from Venice,320.0,NO,gt,1,wm-book-length,non-ambiguous-hard-2,27a6f783,wm book length
8939fb4572615242221226f0c3d2043fab99b804975d2bf7f3301e8592e851c6,"about books:

Does David Lipsky's Although of Course You End Up Becoming Yourself have more pages than Adam Hochschild's Spain in Our Hearts?",Which work has more pages: David Lipsky's Although of Course You End Up Becoming Yourself or Adam Hochschild's Spain in Our Hearts?,David Lipsky's Although of Course You End Up Becoming Yourself,352.0,Adam Hochschild's Spain in Our Hearts,464.0,NO,gt,1,wm-book-length,non-ambiguous-hard-2,27a6f783,wm book length
8c253e59631b8a545293af49a5d66fc5d873b9313d1cd732cb16e64715d9116a,"about books:

Does Robert Twigger's Micromastery have more pages than Ruth Ozeki's All Over Creation?",Which work has more pages: Robert Twigger's Micromastery or Ruth Ozeki's All Over Creation?,Robert Twigger's Micromastery,256.0,Ruth Ozeki's All Over Creation,433.0,NO,gt,1,wm-book-length,non-ambiguous-hard-2,27a6f783,wm book length
8d1cecac7d4f4d44bad9f8a5627838065388ba74ad9e9d85d51e6f93563da42e,"about books:

Does Alicia Keys's More Myself: A Journey have more pages than Tilly Bagshawe's After the Darkness?",Which work has more pages: Alicia Keys's More Myself: A Journey or Tilly Bagshawe's After the Darkness?,Alicia Keys's More Myself: A Journey,272.0,Tilly Bagshawe's After the Darkness,352.0,NO,gt,1,wm-book-length,non-ambiguous-hard-2,27a6f783,wm book length
9023c582c6cd228df11544a18ef189ae5bcbcb912f4af5be7ce01878f04a5348,"about books:

Does Susan Faludi's In the Darkroom have more pages than Gene Roberts's The Race Beat?",Which work has more pages: Susan Faludi's In the Darkroom or Gene Roberts's The Race Beat?,Susan Faludi's In the Darkroom,432.0,Gene Roberts's The Race Beat,528.0,NO,gt,1,wm-book-length,non-ambiguous-hard-2,27a6f783,wm book length
9528e0d58be449a089f37a4b691c3e79b956504468175085c24f766e3bc1fb9c,"about books:

Does Anthony Horowitz's Evil Star have more pages than Robert Charles Wilson's Julian Comstock: A Story of 22nd-Century America?",Which work has more pages: Anthony Horowitz's Evil Star or Robert Charles Wilson's Julian Comstock: A Story of 22nd-Century America?,Anthony Horowitz's Evil Star,272.0,Robert Charles Wilson's Julian Comstock: A Story of 22nd-Century America,416.0,NO,gt,1,wm-book-length,non-ambiguous-hard-2,27a6f783,wm book length
97ea547ea069299bbfb781e93cd8e9c6b78bbf62ec99a30c6e38c57f14414e10,"about books:

Does Jodi Picoult's Second Glance have more pages than Jon Meacham's Andrew Jackson in the White House?",Which work has more pages: Jodi Picoult's Second Glance or Jon Meacham's Andrew Jackson in the White House?,Jodi Picoult's Second Glance,432.0,Jon Meacham's Andrew Jackson in the White House,512.0,NO,gt,1,wm-book-length,non-ambiguous-hard-2,27a6f783,wm book length
97ebeb82ac80da959402d867feff9ba1500dc952eca0a369c87900df26c1514a,"about books:

Does Alan Garner's Red Shift have more pages than Greg Bear's Rogue Planet?",Which work has more pages: Alan Garner's Red Shift or Greg Bear's Rogue Planet?,Alan Garner's Red Shift,160.0,Greg Bear's Rogue Planet,336.0,NO,gt,1,wm-book-length,non-ambiguous-hard-2,27a6f783,wm book length
9dd2c8173f3633be62d870b5ddfa6b5e7e3951885ea05732df800c866239f05e,"about books:

Does André Alexis's Fifteen Dogs: An Apologue have more pages than Daniel Silva's The Kill Artist?",Which work has more pages: André Alexis's Fifteen Dogs: An Apologue or Daniel Silva's The Kill Artist?,André Alexis's Fifteen Dogs: An Apologue,160.0,Daniel Silva's The Kill Artist,480.0,NO,gt,1,wm-book-length,non-ambiguous-hard-2,27a6f783,wm book length
9f2fc92365f7f717fc69be36cfc0cf8b9fe9df9422ce1bad3cc052980f8254ef,"about books:

Does Richard Brautigan's The Abortion: An Historical Romance 1966 have more pages than Anne McCaffrey's The Skies of Pern?",Which work has more pages: Richard Brautigan's The Abortion: An Historical Romance 1966 or Anne McCaffrey's The Skies of Pern?,Richard Brautigan's The Abortion: An Historical Romance 1966,226.0,Anne McCaffrey's The Skies of Pern,434.0,NO,gt,1,wm-book-length,non-ambiguous-hard-2,27a6f783,wm book length
9fb01077ac5d9c90aee98e79004540890064916a781557438fca2572c78742ef,"about books:

Does Eoin Colfer's The Artemis Fowl Files have more pages than Philippa Gregory's The Taming of the Queen?",Which work has more pages: Eoin Colfer's The Artemis Fowl Files or Philippa Gregory's The Taming of the Queen?,Eoin Colfer's The Artemis Fowl Files,214.0,Philippa Gregory's The Taming of the Queen,400.0,NO,gt,1,wm-book-length,non-ambiguous-hard-2,27a6f783,wm book length
a383db642422bfdbf0051457a934b13e6be7b497466a8ffdcddd2f8667c4ba7d,"about books:

Does Alex Garland's The Coma have more pages than Roland Smith's Elephant Run?",Which work has more pages: Alex Garland's The Coma or Roland Smith's Elephant Run?,Alex Garland's The Coma,208.0,Roland Smith's Elephant Run,318.0,NO,gt,1,wm-book-length,non-ambiguous-hard-2,27a6f783,wm book length
a3d2ab9ccbaf7647176a801d0b2cd25e5a5688522dc4deaeb0b93d892daed416,"about books:

Does Darnell L. Moore's No Ashes in the Fire have more pages than Will Self's The Book of Dave?",Which work has more pages: Darnell L. Moore's No Ashes in the Fire or Will Self's The Book of Dave?,Darnell L. Moore's No Ashes in the Fire,257.0,Will Self's The Book of Dave,495.0,NO,gt,1,wm-book-length,non-ambiguous-hard-2,27a6f783,wm book length
abd809a9bcce1d042e78fa66d819638cef677f384a57ce4d1e72af6f92cc1314,"about books:

Does Andrew Clements's Extra Credit have more pages than Lincoln Child's The Obsidian Chamber?",Which work has more pages: Andrew Clements's Extra Credit or Lincoln Child's The Obsidian Chamber?,Andrew Clements's Extra Credit,183.0,Lincoln Child's The Obsidian Chamber,416.0,NO,gt,1,wm-book-length,non-ambiguous-hard-2,27a6f783,wm book length
ac03e7cae77900e44c7014cec408c3016b77d7283b2a4c04e4bf3bf4270eea82,"about books:

Does Colson Whitehead's John Henry Days have more pages than Bill Dedman's Empty Mansions: The Mysterious Life of Huguette Clark and the Spending of a Great American Fortune?",Which work has more pages: Colson Whitehead's John Henry Days or Bill Dedman's Empty Mansions: The Mysterious Life of Huguette Clark and the Spending of a Great American Fortune?,Colson Whitehead's John Henry Days,400.0,Bill Dedman's Empty Mansions: The Mysterious Life of Huguette Clark and the Spending of a Great American Fortune,496.0,NO,gt,1,wm-book-length,non-ambiguous-hard-2,27a6f783,wm book length
b3967d02795006354837e38ad90eb01e7d578e3d880b62f3375e9ebd833f732a,"about books:

Does Andrea Camilleri's The Age of Doubt have more pages than Moira Young's Blood Red Road?",Which work has more pages: Andrea Camilleri's The Age of Doubt or Moira Young's Blood Red Road?,Andrea Camilleri's The Age of Doubt,288.0,Moira Young's Blood Red Road,544.0,NO,gt,1,wm-book-length,non-ambiguous-hard-2,27a6f783,wm book length
b6dabe003cfdd85e8412ac6498b99cdc202f45af28c15fea237dadee6b945ad5,"about books:

Does Douglas Preston's The Codex have more pages than Douglas Preston's The Cabinet of Curiosities?",Which work has more pages: Douglas Preston's The Codex or Douglas Preston's The Cabinet of Curiosities?,Douglas Preston's The Codex,416.0,Douglas Preston's The Cabinet of Curiosities,565.0,NO,gt,1,wm-book-length,non-ambiguous-hard-2,27a6f783,wm book length
bb4d7ceb74dae5006a6907088ca9392e4d176586dcf1b9dd44487bc7ed4b1cdb,"about books:

Does Brandon Sanderson's Infinity Blade: Redemption have more pages than Patricia Anne McKillip's Ombria in Shadow?",Which work has more pages: Brandon Sanderson's Infinity Blade: Redemption or Patricia Anne McKillip's Ombria in Shadow?,Brandon Sanderson's Infinity Blade: Redemption,174.0,Patricia Anne McKillip's Ombria in Shadow,304.0,NO,gt,1,wm-book-length,non-ambiguous-hard-2,27a6f783,wm book length
bb8e8366ed9c3e58afb6556f36ed539716bb13ab9dca690f4b8c89469e922215,"about books:

Does Sara Zarr's Story of a Girl (novel) have more pages than Ben Elton's Popcorn?",Which work has more pages: Sara Zarr's Story of a Girl (novel) or Ben Elton's Popcorn?,Sara Zarr's Story of a Girl (novel),192.0,Ben Elton's Popcorn,298.0,NO,gt,1,wm-book-length,non-ambiguous-hard-2,27a6f783,wm book length
c10b07362a2911b47e7b7e5105ebac5f2127a2d2cbefa9d75da36295720a2839,"about books:

Does Robert Muchamore's The Killing have more pages than William T. Vollmann's The Rifles?",Which work has more pages: Robert Muchamore's The Killing or William T. Vollmann's The Rifles?,Robert Muchamore's The Killing,320.0,William T. Vollmann's The Rifles,411.0,NO,gt,1,wm-book-length,non-ambiguous-hard-2,27a6f783,wm book length
c4a7c46c7b700a39c32fc849c2964102d030de9333ca4b6b4fa80e4489ec8c44,"about books:

Does David Drake's Birds of Prey have more pages than Anya Seton's Avalon?",Which work has more pages: David Drake's Birds of Prey or Anya Seton's Avalon?,David Drake's Birds of Prey,348.0,Anya Seton's Avalon,440.0,NO,gt,1,wm-book-length,non-ambiguous-hard-2,27a6f783,wm book length
c6d7deb14243782bcbbdcda0f6b8345a7a45b445c468fd7067a84d21ac3106b4,"about books:

Does Brandon Mull's The Candy Shop War have more pages than Philippa Gregory's The Last Tudor?",Which work has more pages: Brandon Mull's The Candy Shop War or Philippa Gregory's The Last Tudor?,Brandon Mull's The Candy Shop War,404.0,Philippa Gregory's The Last Tudor,528.0,NO,gt,1,wm-book-length,non-ambiguous-hard-2,27a6f783,wm book length
c8c0876bdb2adf1d64dd0c9ba134612880166c3ce749fce5379b6c12181ed51e,"about books:

Does William Gibson's Distrust That Particular Flavor have more pages than John Ringo's The Tuloriad?",Which work has more pages: William Gibson's Distrust That Particular Flavor or John Ringo's The Tuloriad?,William Gibson's Distrust That Particular Flavor,272.0,John Ringo's The Tuloriad,432.0,NO,gt,1,wm-book-length,non-ambiguous-hard-2,27a6f783,wm book length
cc094c1d81ba157a1757bf1079c2a2cf7e0d6ce889eaf6aefbb15cbdb4371708,"about books:

Does Lawrence S. Ritter's The Glory of Their Times have more pages than Brian McClellan's Sins of Empire?",Which work has more pages: Lawrence S. Ritter's The Glory of Their Times or Brian McClellan's Sins of Empire?,Lawrence S. Ritter's The Glory of Their Times,384.0,Brian McClellan's Sins of Empire,624.0,NO,gt,1,wm-book-length,non-ambiguous-hard-2,27a6f783,wm book length
cce52f8fb42681cc9ab3f2e3b07bd98d65e2f9e624dfe7ef20d12c1f0aa9cb78,"about books:

Does Andrew Peterson's On the Edge of the Dark Sea of Darkness have more pages than Ruth Ozeki's My Year of Meats?",Which work has more pages: Andrew Peterson's On the Edge of the Dark Sea of Darkness or Ruth Ozeki's My Year of Meats?,Andrew Peterson's On the Edge of the Dark Sea of Darkness,284.0,Ruth Ozeki's My Year of Meats,432.0,NO,gt,1,wm-book-length,non-ambiguous-hard-2,27a6f783,wm book length
d059760e74177e551430726f10ac249c108f9e90d5a66771a4f9fe301a844393,"about books:

Does Mark Z. Danielewski's Het Vijftig Jaars Zwaard have more pages than Kian Egan's Westlife – Our Story?",Which work has more pages: Mark Z. Danielewski's Het Vijftig Jaars Zwaard or Kian Egan's Westlife – Our Story?,Mark Z. Danielewski's Het Vijftig Jaars Zwaard,100.0,Kian Egan's Westlife – Our Story,306.0,NO,gt,1,wm-book-length,non-ambiguous-hard-2,27a6f783,wm book length
d0d2b38b2622f7b85ac4851ec2beb5eb6a08298bb0b8a2e61d67f61f6ae23919,"about books:

Does Whitley Strieber's Billy have more pages than Peter Straub's Black House?",Which work has more pages: Whitley Strieber's Billy or Peter Straub's Black House?,Whitley Strieber's Billy,317.0,Peter Straub's Black House,625.0,NO,gt,1,wm-book-length,non-ambiguous-hard-2,27a6f783,wm book length
d287e3cc0ffe3922e8d74469a37d868f38257480fb5eb50ec9b498068904bd46,"about books:

Does Aravind Adiga's Between the Assassinations have more pages than Tyra Banks's Modelland?",Which work has more pages: Aravind Adiga's Between the Assassinations or Tyra Banks's Modelland?,Aravind Adiga's Between the Assassinations,300.0,Tyra Banks's Modelland,576.0,NO,gt,1,wm-book-length,non-ambiguous-hard-2,27a6f783,wm book length
d33eb1173425c5cab7a36fa81402ff72f0351b0525a0e94930b73ad675845abe,"about books:

Does Ben Elton's Blast from the Past have more pages than Chris Jericho's A Lion's Tale: Around the World in Spandex?",Which work has more pages: Ben Elton's Blast from the Past or Chris Jericho's A Lion's Tale: Around the World in Spandex?,Ben Elton's Blast from the Past,304.0,Chris Jericho's A Lion's Tale: Around the World in Spandex,432.0,NO,gt,1,wm-book-length,non-ambiguous-hard-2,27a6f783,wm book length
d3cca8d8763ca9c63661424ad265cb840f85334e65a920fd50b8c0867dfe6649,"about books:

Does Bernard Cornwell's Azincourt have more pages than Agatha Christie's The Mousetrap and Other Plays?",Which work has more pages: Bernard Cornwell's Azincourt or Agatha Christie's The Mousetrap and Other Plays?,Bernard Cornwell's Azincourt,366.0,Agatha Christie's The Mousetrap and Other Plays,659.0,NO,gt,1,wm-book-length,non-ambiguous-hard-2,27a6f783,wm book length
d677d3d11bb2cef1da7ad7e16f3dcfec1697104dfb0e85535aa79778087d0bab,"about books:

Does Harry Harrison's Make Room! Make Room! have more pages than Danielle Steel's Full Circle?",Which work has more pages: Harry Harrison's Make Room! Make Room! or Danielle Steel's Full Circle?,Harry Harrison's Make Room! Make Room!,216.0,Danielle Steel's Full Circle,323.0,NO,gt,1,wm-book-length,non-ambiguous-hard-2,27a6f783,wm book length
d6b3a7a3b02f3a7d1a5020d3cdf9ff34d31df8e134b27db0e35cd6f2d00b4d44,"about books:

Does Kang Chol-hwan's The Aquariums of Pyongyang: Ten Years in the North Korean Gulag have more pages than The Baroness James of Holland Park's Devices and Desires?",Which work has more pages: Kang Chol-hwan's The Aquariums of Pyongyang: Ten Years in the North Korean Gulag or The Baroness James of Holland Park's Devices and Desires?,Kang Chol-hwan's The Aquariums of Pyongyang: Ten Years in the North Korean Gulag,238.0,The Baroness James of Holland Park's Devices and Desires,454.0,NO,gt,1,wm-book-length,non-ambiguous-hard-2,27a6f783,wm book length
d90fde991fdb12b0ea65512cf3da208cfa760eed9b6b279899a33553c035cdf1,"about books:

Does Barbara Hambly's Ishmael have more pages than Laurell Kaye Hamilton's A Kiss of Shadows?",Which work has more pages: Barbara Hambly's Ishmael or Laurell Kaye Hamilton's A Kiss of Shadows?,Barbara Hambly's Ishmael,256.0,Laurell Kaye Hamilton's A Kiss of Shadows,435.0,NO,gt,1,wm-book-length,non-ambiguous-hard-2,27a6f783,wm book length
dcaf3f9167df42367a83521ff4b4616be56331590197b49181a542f97e97983b,"about books:

Does David Gemmell's Waylander have more pages than Dave Wolverton's Tales from Jabba's Palace?",Which work has more pages: David Gemmell's Waylander or Dave Wolverton's Tales from Jabba's Palace?,David Gemmell's Waylander,320.0,Dave Wolverton's Tales from Jabba's Palace,464.0,NO,gt,1,wm-book-length,non-ambiguous-hard-2,27a6f783,wm book length
e44b95f6ea36d97aeb271bd62ac50bc8ab967f240d2c63308d89ed2af247cdc0,"about books:

Does Elizabeth Bear's Hammered have more pages than James Patterson's Mistress?",Which work has more pages: Elizabeth Bear's Hammered or James Patterson's Mistress?,Elizabeth Bear's Hammered,352.0,James Patterson's Mistress,449.0,NO,gt,1,wm-book-length,non-ambiguous-hard-2,27a6f783,wm book length
ea3ea385fae717905e03bd8dc889bc572720005059dd28c9b705d092de0e3a2d,"about books:

Does J. M. Coetzee's Summertime have more pages than Neel Mukherjee's The Lives of Others?",Which work has more pages: J. M. Coetzee's Summertime or Neel Mukherjee's The Lives of Others?,J. M. Coetzee's Summertime,224.0,Neel Mukherjee's The Lives of Others,528.0,NO,gt,1,wm-book-length,non-ambiguous-hard-2,27a6f783,wm book length
f1989d308dd938e693a80675fa9abadb54c1d1118b97e79579dd77a769f4f268,"about books:

Does RZA's The Tao of Wu have more pages than Thomas King's Green Grass, Running Water?","Which work has more pages: RZA's The Tao of Wu or Thomas King's Green Grass, Running Water?",RZA's The Tao of Wu,243.0,"Thomas King's Green Grass, Running Water",480.0,NO,gt,1,wm-book-length,non-ambiguous-hard-2,27a6f783,wm book length
f26dc0b942d3cc4c4847696cf86c5e06cd50e09e5388bb0b7aec64c41f2345a9,"about books:

Does Maria Semple's Today Will Be Different have more pages than Simon Scarrow's Praetorian?",Which work has more pages: Maria Semple's Today Will Be Different or Simon Scarrow's Praetorian?,Maria Semple's Today Will Be Different,336.0,Simon Scarrow's Praetorian,497.0,NO,gt,1,wm-book-length,non-ambiguous-hard-2,27a6f783,wm book length
f39fa2f907dfd0861d504c59d2d6c58d02febd59f90fe7261f4e56efb6034395,"about books:

Does Richard Phillips's A Captain's Duty have more pages than Bernard Cornwell's The Winter King?",Which work has more pages: Richard Phillips's A Captain's Duty or Bernard Cornwell's The Winter King?,Richard Phillips's A Captain's Duty,304.0,Bernard Cornwell's The Winter King,434.0,NO,gt,1,wm-book-length,non-ambiguous-hard-2,27a6f783,wm book length
f3eead9a30149e54b67e662246b3a8794d572503db2b67f4aafc87e924d65e7d,"about books:

Does Richard Brautigan's In Watermelon Sugar have more pages than Tim Harford's The Logic of Life?",Which work has more pages: Richard Brautigan's In Watermelon Sugar or Tim Harford's The Logic of Life?,Richard Brautigan's In Watermelon Sugar,138.0,Tim Harford's The Logic of Life,272.0,NO,gt,1,wm-book-length,non-ambiguous-hard-2,27a6f783,wm book length
f4c1ea8603c311aeb7aca071d8094710bc3bcc874a1aedb46c66ae344f20d677,"about books:

Does Michael Crichton's Electronic Life have more pages than Leonard Susskind's Black Hole War: My Battle with Stephen Hawking to Make the World Safe for Quantum Mechanics?",Which work has more pages: Michael Crichton's Electronic Life or Leonard Susskind's Black Hole War: My Battle with Stephen Hawking to Make the World Safe for Quantum Mechanics?,Michael Crichton's Electronic Life,209.0,Leonard Susskind's Black Hole War: My Battle with Stephen Hawking to Make the World Safe for Quantum Mechanics,480.0,NO,gt,1,wm-book-length,non-ambiguous-hard-2,27a6f783,wm book length
f5ba08a0d32a64a5d1805ddf61eeab1c28799ff60ae8ca18d52442aacb9f60db,"about books:

Does Matthew Theron Ruff's Bad Monkeys have more pages than Kip Thorne's The Science of Interstellar?",Which work has more pages: Matthew Theron Ruff's Bad Monkeys or Kip Thorne's The Science of Interstellar?,Matthew Theron Ruff's Bad Monkeys,240.0,Kip Thorne's The Science of Interstellar,336.0,NO,gt,1,wm-book-length,non-ambiguous-hard-2,27a6f783,wm book length
f778d69f583422e9d58dd9be12bc02fe19b876b5097a10782788b8d4ef9a5cc6,"about books:

Does Kurt Vonnegut's Bagombo Snuff Box have more pages than Lincoln Child's The Ice Limit?",Which work has more pages: Kurt Vonnegut's Bagombo Snuff Box or Lincoln Child's The Ice Limit?,Kurt Vonnegut's Bagombo Snuff Box,295.0,Lincoln Child's The Ice Limit,464.0,NO,gt,1,wm-book-length,non-ambiguous-hard-2,27a6f783,wm book length
f99903b05dc9b4bcda7af82635286ac47ab64080211377009939852b26119895,"about books:

Does Jonathan Lethem's As She Climbed Across the Table have more pages than David Weber's Mission of Honor?",Which work has more pages: Jonathan Lethem's As She Climbed Across the Table or David Weber's Mission of Honor?,Jonathan Lethem's As She Climbed Across the Table,212.0,David Weber's Mission of Honor,600.0,NO,gt,1,wm-book-length,non-ambiguous-hard-2,27a6f783,wm book length
fc44f144bceb8473be1572d8af85fed265680dfec047d3a113ac74f633a5ad93,"about books:

Does Daniel Handler's Adverbs have more pages than James Bamford's The Puzzle Palace?",Which work has more pages: Daniel Handler's Adverbs or James Bamford's The Puzzle Palace?,Daniel Handler's Adverbs,272.0,James Bamford's The Puzzle Palace,656.0,NO,gt,1,wm-book-length,non-ambiguous-hard-2,27a6f783,wm book length
fc65c31f5c8eb22c48e0ef6fe4186cb3549f6a645a24f45795339a014ad57bc5,"about books:

Does Björk's Björk/Björk as a book have more pages than Terry Brooks's A Princess of Landover?",Which work has more pages: Björk's Björk/Björk as a book or Terry Brooks's A Princess of Landover?,Björk's Björk/Björk as a book,192.0,Terry Brooks's A Princess of Landover,352.0,NO,gt,1,wm-book-length,non-ambiguous-hard-2,27a6f783,wm book length
0312a4bb522844ae455a3dad306fe86edb70c3045b4c669882f00219d8224786,"about US counties:

Is Vermilion Parish, LA located north of Edmunds County, SD?","Which place is located more to the north: Vermilion Parish, LA or Edmunds County, SD?","Vermilion Parish, LA",29.8466,"Edmunds County, SD",45.4188,NO,gt,1,wm-us-county-lat,non-ambiguous-hard,6bd2e1dd,wm us county lat
037da0e0a8cebff25b50ed0c2a6e9aba0de982b6c7c4c39b0190c11717fb3ac6,"about US counties:

Is Bullock County, AL located north of Grand Isle County, VT?","Which place is located more to the north: Bullock County, AL or Grand Isle County, VT?","Bullock County, AL",32.1005,"Grand Isle County, VT",44.7981,NO,gt,1,wm-us-county-lat,non-ambiguous-hard,6bd2e1dd,wm us county lat
10d6031d2248b2089bf8bdf352570ff186585f198f35aedb0990778121a56281,"about US counties:

Is Rowan County, NC located north of Itasca County, MN?","Which place is located more to the north: Rowan County, NC or Itasca County, MN?","Rowan County, NC",35.6394,"Itasca County, MN",47.5095,NO,gt,1,wm-us-county-lat,non-ambiguous-hard,6bd2e1dd,wm us county lat
118d244a869e6bba8d5da6dbf2d2bd6adef86db5a9ddbef260da51368c26ecac,"about US counties:

Is Gadsden County, FL located north of Kossuth County, IA?","Which place is located more to the north: Gadsden County, FL or Kossuth County, IA?","Gadsden County, FL",30.5795,"Kossuth County, IA",43.2041,NO,gt,1,wm-us-county-lat,non-ambiguous-hard,6bd2e1dd,wm us county lat
14e6c198921d1d6f50ca3c1361045be65449ea9698da9ac5707aa551e7bb1399,"about US counties:

Is Coke County, TX located north of Asotin County, WA?","Which place is located more to the north: Coke County, TX or Asotin County, WA?","Coke County, TX",31.8886,"Asotin County, WA",46.1918,NO,gt,1,wm-us-county-lat,non-ambiguous-hard,6bd2e1dd,wm us county lat
15c03509f172266439434392e16f77f14e445f75a4d316b19c31fcd6632d19fb,"about US counties:

Is Dillon County, SC located north of Yellowstone County, MT?","Which place is located more to the north: Dillon County, SC or Yellowstone County, MT?","Dillon County, SC",34.3915,"Yellowstone County, MT",45.9373,NO,gt,1,wm-us-county-lat,non-ambiguous-hard,6bd2e1dd,wm us county lat
1b284438458180785802de25b2d0d3fd35fe60adcf649e807b83e1a619bc4912,"about US counties:

Is Terrebonne Parish, LA located north of Windsor County, VT?","Which place is located more to the north: Terrebonne Parish, LA or Windsor County, VT?","Terrebonne Parish, LA",29.4148,"Windsor County, VT",43.5799,NO,gt,1,wm-us-county-lat,non-ambiguous-hard,6bd2e1dd,wm us county lat
1b9963d8f6ed3fc8d9aed8d70567e454a619be17e1e527940a49eca754a0274f,"about US counties:

Is Twiggs County, GA located north of Calumet County, WI?","Which place is located more to the north: Twiggs County, GA or Calumet County, WI?","Twiggs County, GA",32.6672,"Calumet County, WI",44.0816,NO,gt,1,wm-us-county-lat,non-ambiguous-hard,6bd2e1dd,wm us county lat
1c24c2861c621dfd110170a88fe4c4dd2f80c4955a9149d7ba4356885c655a40,"about US counties:

Is Avoyelles Parish, LA located north of Cheboygan County, MI?","Which place is located more to the north: Avoyelles Parish, LA or Cheboygan County, MI?","Avoyelles Parish, LA",31.0763,"Cheboygan County, MI",45.4463,NO,gt,1,wm-us-county-lat,non-ambiguous-hard,6bd2e1dd,wm us county lat
1fdb7d62b181a203e725b49d63f1f994958e84a02fb6a2c79207e33f535fca17,"about US counties:

Is Zavala County, TX located north of Owyhee County, ID?","Which place is located more to the north: Zavala County, TX or Owyhee County, ID?","Zavala County, TX",28.8662,"Owyhee County, ID",42.5814,NO,gt,1,wm-us-county-lat,non-ambiguous-hard,6bd2e1dd,wm us county lat
27bc07b13101f3bb91fe1e4b7f3f015fc669c1cd0ebf88bef0da7654fc5e7c8f,"about US counties:

Is Live Oak County, TX located north of Natrona County, WY?","Which place is located more to the north: Live Oak County, TX or Natrona County, WY?","Live Oak County, TX",28.3514,"Natrona County, WY",42.9621,NO,gt,1,wm-us-county-lat,non-ambiguous-hard,6bd2e1dd,wm us county lat
2b885a4ba9f1d7627450e0f315247d638f19f4369151ced087ce4f6fa81e0273,"about US counties:

Is Evans County, GA located north of Sibley County, MN?","Which place is located more to the north: Evans County, GA or Sibley County, MN?","Evans County, GA",32.1568,"Sibley County, MN",44.5795,NO,gt,1,wm-us-county-lat,non-ambiguous-hard,6bd2e1dd,wm us county lat
2bb6ebcbd62d30947f838da07fb828d4c91edd5b374d3e54976956d1878b8eed,"about US counties:

Is Ellis County, TX located north of Becker County, MN?","Which place is located more to the north: Ellis County, TX or Becker County, MN?","Ellis County, TX",32.3484,"Becker County, MN",46.9346,NO,gt,1,wm-us-county-lat,non-ambiguous-hard,6bd2e1dd,wm us county lat
2d6764b6b08a88c85086ba7639a09a90025dc0ae903e3249c02538c154e3580f,"about US counties:

Is Young County, TX located north of Brookings County, SD?","Which place is located more to the north: Young County, TX or Brookings County, SD?","Young County, TX",33.1766,"Brookings County, SD",44.3697,NO,gt,1,wm-us-county-lat,non-ambiguous-hard,6bd2e1dd,wm us county lat
3c48ae024471e09229910205ef03c18fd80bf660303e41b592991e2a9a58c6d3,"about US counties:

Is McMullen County, TX located north of Whiteside County, IL?","Which place is located more to the north: McMullen County, TX or Whiteside County, IL?","McMullen County, TX",28.3526,"Whiteside County, IL",41.7562,NO,gt,1,wm-us-county-lat,non-ambiguous-hard,6bd2e1dd,wm us county lat
3d14a6894848793a7a41a47fe9189318dbc886aff0233ee0ed8a0f6a440bc2a0,"about US counties:

Is Cleveland County, OK located north of Beltrami County, MN?","Which place is located more to the north: Cleveland County, OK or Beltrami County, MN?","Cleveland County, OK",35.2031,"Beltrami County, MN",47.9738,NO,gt,1,wm-us-county-lat,non-ambiguous-hard,6bd2e1dd,wm us county lat
3e930c1daf0d998375495e6e7c1da0185acaa4bcc9d1aaba0f343911a01d4f85,"about US counties:

Is Reeves County, TX located north of Kenosha County, WI?","Which place is located more to the north: Reeves County, TX or Kenosha County, WI?","Reeves County, TX",31.323,"Kenosha County, WI",42.5769,NO,gt,1,wm-us-county-lat,non-ambiguous-hard,6bd2e1dd,wm us county lat
